Customer_ID,Gender,Age,Income,Relation_length,Contract_length,Start_channel,Email_list,Home_age,Home_label,Electricity_usage,Gas_usage,Province,Churn
375,0,53,5199,28,12,Online,1,28,C,2202,325,Zuid-Holland,0
376,0,34,1422,13,24,Online,1,40,G,2840,1695,Noord-Brabant,1
377,1,53,2240,16,33,Online,1,65,E,2807,932,Overijssel,1
378,0,52,8351,9,6,Online,1,23,B,2233,1114,Gelderland,0
379,0,55,12738,69,8,Online,1,19,C,2350,1281,Friesland,0
380,1,39,6450,71,14,Online,0,2,A,1597,602,Noord-Holland,0
381,0,24,3959,10,26,Phone,1,30,D,1811,1289,Friesland,0
382,0,27,3691,31,2,Online,1,17,C,1859,1626,Noord-Holland,1
383,0,37,6661,3,6,Phone,0,21,G,2124,1368,Noord-Brabant,1
384,0,32,7940,61,10,Online,0,66,F,2817,1261,Noord-Brabant,1
385,0,52,12146,120,14,Online,1,61,D,2762,1224,Overijssel,0
386,0,46,6595,86,33,Online,1,48,F,1890,1232,Zuid-Holland,0
387,1,48,3655,94,2,Online,1,36,C,2338,1335,Noord-Brabant,0
388,0,34,2450,3,29,Online,1,3,B,2143,9,Utrecht,0
389,1,67,5716,150,7,Online,0,3,A,1748,0,Gelderland,0
390,1,45,3266,9,0,Online,1,88,F,1890,626,Gelderland,1
391,1,38,5033,10,0,Online,1,4,B,1203,1476,Zuid-Holland,1
392,1,46,4541,104,12,Online,1,98,G,3366,1681,Zuid-Holland,0
393,1,27,1650,23,11,Online,1,25,E,1852,1657,Groningen,1
394,1,65,3308,128,0,Online,1,48,D,1570,1073,Gelderland,0
395,0,53,5490,66,12,Online,1,34,F,2309,1639,Noord-Holland,0
396,1,34,1697,49,28,Online,1,124,C,1851,853,Zuid-Holland,0
397,1,61,4773,143,0,Online,1,15,D,2435,1397,Flevoland,1
398,1,47,6342,66,10,Online,1,0,B,2287,747,Groningen,0
399,0,71,9972,118,24,Online,1,33,C,3183,1392,Gelderland,1
400,0,60,5940,116,18,Online,1,44,C,2742,1665,Overijssel,1
401,1,44,7162,32,0,Online,1,42,D,22460,1698,Noord-Brabant,1
402,0,48,5177,5,34,Online,0,81,G,2426,1319,Utrecht,1
403,1,87,2426,206,0,Phone,0,20,D,2585,1144,Zuid-Holland,1
404,1,39,3573,85,0,Phone,0,3,B,2379,745,Noord-Holland,0
405,1,90,7766,105,15,Phone,1,47,D,2137,681,Utrecht,0
406,0,67,2796,158,0,Phone,0,94,C,2558,463,Utrecht,0
407,1,55,5453,5,11,Online,1,18,C,2242,1453,Noord-Brabant,0
408,0,34,4561,26,31,Online,1,5,C,1940,1162,Limburg,1
409,1,38,8395,35,0,Online,1,37,E,2569,16420,Noord-Holland,1
410,0,54,8430,135,0,Phone,0,68,F,1456,1145,Limburg,1
411,1,41,3317,68,11,Online,1,32,D,2036,1136,Utrecht,1
412,1,41,2691,92,0,Online,1,48,D,1493,1312,Overijssel,1
413,1,33,7626,30,11,Online,1,88,D,2146,1602,Noord-Holland,0
414,0,39,3831,92,0,Phone,0,57,G,2720,1541,Noord-Brabant,1
415,1,24,1353,21,0,Phone,0,17,D,2147,1305,Gelderland,1
416,0,50,5465,100,22,Phone,1,4,A,1599,0,Noord-Holland,0
417,1,36,5159,35,29,Online,1,6,A,1879,689,Utrecht,0
418,1,39,3651,63,2,Phone,0,20,E,2348,1606,Zuid-Holland,0
419,0,46,11997,101,5,Online,1,12,B,2221,558,Noord-Brabant,0
420,0,47,4796,54,4,Online,1,5,B,2077,533,Noord-Holland,0
421,1,50,6425,60,0,Online,1,2,B,1918,834,Utrecht,0
422,1,35,2722,25,0,Online,1,4,A,2244,650,Limburg,1
423,0,34,5337,17,3,Online,1,33,C,2766,497,Zuid-Holland,1
424,0,74,1961,116,0,Online,1,31,E,2860,732,Noord-Brabant,1
425,1,48,2856,50,17,Phone,0,22,E,2343,1524,Overijssel,1
426,0,36,4152,25,10,Phone,0,11,F,2014,1658,Noord-Holland,0
427,0,27,3345,48,6,Phone,0,29,E,2185,1543,Drenthe,0
428,0,39,4670,89,33,Online,1,108,G,2758,1443,Noord-Holland,0
429,0,61,5515,18,0,Phone,0,28,D,2063,1417,Drenthe,1
430,0,52,4370,47,20,Phone,0,24,E,1942,1750,Overijssel,0
431,1,48,5177,8,7,Online,1,69,E,3179,1887,Noord-Holland,0
432,1,38,5614,13,11,Online,0,35,F,3372,405,Zuid-Holland,1
433,0,49,4416,26,0,Phone,0,34,E,2122,617,Noord-Brabant,1
434,1,36,10716,82,0,Online,0,4,A,2044,779,Noord-Brabant,0
435,0,36,6146,44,20,Online,1,8,B,2508,496,Noord-Holland,1
436,1,54,9055,43,0,Online,1,37,E,2356,819,Zuid-Holland,1
437,0,48,7051,59,0,Online,1,17,E,2082,2435,Noord-Holland,1
438,1,58,5967,138,6,Phone,0,36,G,2416,1917,Noord-Holland,0
439,1,47,3330,87,25,Online,1,41,C,1339,1602,Noord-Brabant,0
440,1,45,4279,68,0,Online,1,12,D,2134,1045,Zuid-Holland,0
441,1,44,3386,30,33,Online,0,20,C,2771,798,Zuid-Holland,0
442,1,37,5681,76,21,Online,1,16,C,2714,914,Noord-Holland,0
443,1,43,3914,51,0,Online,1,31,G,2659,2029,Zuid-Holland,1
444,1,48,9521,76,10,Online,1,39,F,2366,1029,Noord-Holland,0
445,1,54,4437,68,0,Online,1,1,B,2497,544,Gelderland,0
446,1,25,2387,17,12,Online,0,23,D,1981,931,Zuid-Holland,0
447,1,35,4858,33,0,Phone,0,29,E,2097,1318,Limburg,0
448,1,38,3169,81,2,Online,1,20,G,2648,1064,Noord-Brabant,0
449,1,28,4583,43,0,Online,1,12,D,2277,477,Groningen,1
450,0,45,5675,5,0,Online,1,4,A,1572,0,Zuid-Holland,0
451,0,39,7041,72,21,Phone,0,13,D,2159,1379,Noord-Holland,0
452,1,82,4115,177,11,Phone,0,23,E,2683,467,Noord-Holland,0
453,1,32,5705,23,0,Online,1,7,C,2216,910,Noord-Brabant,0
454,1,37,4290,2,0,Online,1,6,B,1497,894,Noord-Holland,0
455,1,38,5125,41,4,Online,0,18,G,2784,1397,Groningen,1
456,1,58,3398,114,18,Online,1,38,E,2604,1403,Limburg,0
457,0,43,2868,103,31,Online,1,31,F,1950,1648,Gelderland,0
458,1,68,4341,95,32,Online,1,99,C,1307,1699,Noord-Brabant,1
459,1,39,1893,72,6,Online,1,73,C,2425,1098,Utrecht,0
460,0,67,2511,35,0,Online,1,36,E,2323,1144,Zuid-Holland,1
461,0,36,5616,72,20,Online,1,47,D,2353,1138,Noord-Holland,0
462,1,46,7619,96,12,Online,1,3,C,1945,1584,Noord-Brabant,0
463,0,52,2672,119,36,Online,1,93,D,2892,731,Utrecht,1
464,1,66,21416,136,3,Online,1,30,C,2905,817,Utrecht,0
465,0,70,10320,153,17,Online,1,9,C,2289,536,Noord-Brabant,0
466,0,29,3474,18,23,Online,1,3,C,2205,894,Friesland,1
467,1,50,3197,12,19,Online,1,18,G,2040,1118,Noord-Holland,0
468,0,53,3175,44,2,Online,1,30,D,1820,1174,Overijssel,0
469,1,45,3695,37,0,Phone,0,14,G,2421,2482,Zuid-Holland,1
470,1,68,2301,114,10,Online,1,20,C,2087,1048,Overijssel,0
471,0,41,14807,90,5,Online,1,5,A,1834,0,Noord-Brabant,0
472,0,31,3804,26,0,Online,1,30,C,2027,341,Groningen,1
473,0,76,2558,174,0,Phone,1,49,E,2831,1547,Zuid-Holland,1
474,1,44,4820,93,0,Online,1,32,F,2424,1283,Gelderland,0
475,0,61,6617,31,0,Online,1,59,F,2356,1346,Gelderland,1
476,1,65,8291,150,3,Online,1,92,D,2213,1636,Friesland,0
477,1,74,4331,143,0,Online,0,48,E,2209,2026,Gelderland,1
478,0,51,4651,29,7,Phone,0,7,B,2044,580,Limburg,0
479,1,55,7638,145,27,Online,1,97,B,2400,1223,Gelderland,0
480,0,48,5818,95,16,Phone,0,3,B,1750,834,Limburg,0
481,1,37,5242,4,10,Online,1,38,C,2703,1185,Gelderland,1
482,1,69,8834,184,0,Phone,0,6,C,1979,1031,Noord-Brabant,0
483,1,81,4472,75,0,Phone,1,4,A,1596,0,Utrecht,0
484,0,59,15481,85,2,Online,1,30,B,2367,403,Zeeland,0
485,0,56,10026,68,4,Online,1,47,G,2894,2073,Noord-Holland,1
486,0,68,3490,3,0,Online,1,42,E,2004,1096,Gelderland,1
487,1,43,1795,92,0,Online,1,24,F,2671,2251,Utrecht,1
488,1,48,4366,45,0,Online,1,19,G,2951,2396,Noord-Brabant,1
489,1,39,4351,44,30,Online,1,91,G,3360,1511,Gelderland,0
490,0,21,2940,3,32,Online,1,9,C,1609,709,Noord-Holland,0
491,1,31,4908,45,7,Online,1,47,D,1461,1589,Noord-Brabant,0
492,1,36,4970,68,7,Phone,0,39,C,2612,980,Gelderland,0
493,1,36,8847,54,0,Online,1,22,C,2039,1074,Zuid-Holland,1
494,0,45,17999,9,5,Phone,0,9,B,1802,696,Zuid-Holland,0
495,1,41,2730,11,31,Online,0,0,B,2765,859,Limburg,1
496,0,59,4377,5,0,Online,1,42,F,3581,822,Utrecht,1
497,1,53,9950,101,27,Online,1,10,E,1487,958,Noord-Holland,0
498,0,52,2426,55,16,Online,1,46,E,2172,1965,Noord-Brabant,1
499,1,26,2531,15,0,Online,1,5,A,1032,0,Noord-Holland,0
500,1,47,4835,123,0,Online,1,15,D,2209,954,Zuid-Holland,1
501,1,41,10961,72,6,Online,1,64,C,2442,988,Noord-Brabant,0
502,1,49,2684,23,0,Online,1,31,D,2900,849,Gelderland,0
503,1,37,2273,52,18,Online,0,32,D,2832,926,Zuid-Holland,0
504,0,39,6039,65,22,Online,1,29,F,3138,27100,Gelderland,1
505,1,43,2381,90,21,Online,1,2,B,2346,913,Utrecht,0
506,1,60,3964,46,10,Phone,0,44,E,2188,990,Noord-Brabant,0
507,1,43,3648,96,12,Online,1,3,A,1079,621,Overijssel,0
508,1,73,4177,170,0,Online,1,5,A,2085,744,Drenthe,1
509,0,44,2669,63,0,Online,0,24,C,2543,1134,Utrecht,0
510,1,57,2689,123,0,Phone,0,8,C,925,1108,Gelderland,0
511,0,45,1261,48,8,Online,1,143,F,2507,1191,Noord-Holland,0
512,1,44,7995,39,30,Online,1,45,C,2326,1032,Limburg,0
513,1,55,4945,138,0,Online,1,33,G,1675,2029,Noord-Holland,1
514,1,65,3208,75,23,Online,1,3,A,2482,728,Noord-Holland,0
515,0,80,10033,99,8,Phone,0,37,D,2709,1648,Gelderland,0
516,1,58,3870,133,10,Online,1,11,E,3539,1068,Noord-Brabant,1
517,1,62,1513,122,29,Online,1,40,D,1734,1426,Gelderland,0
518,0,51,4543,11,6,Phone,0,3,B,2178,342,Noord-Holland,0
519,1,53,4871,145,25,Online,1,38,C,1488,1385,Noord-Holland,0
520,0,62,3276,24,6,Online,0,16,B,1544,964,Zuid-Holland,0
521,1,30,6003,34,8,Online,0,94,D,2354,1826,Noord-Holland,0
522,0,46,8811,22,1,Phone,0,41,G,3906,1834,Gelderland,0
523,0,61,8175,135,0,Online,1,95,D,1398,258,Flevoland,0
524,1,44,5130,69,4,Online,1,14,D,1868,1939,Utrecht,0
525,1,82,4782,31,25,Phone,0,13,B,2206,926,Limburg,0
526,1,52,8610,65,27,Online,1,25,D,2388,1453,Zuid-Holland,0
527,0,64,2197,155,17,Online,1,36,D,2938,1393,Friesland,1
528,0,44,3195,67,0,Online,1,86,D,2489,1102,Noord-Brabant,1
529,1,55,2376,111,0,Online,1,60,B,2977,1141,Gelderland,1
530,0,38,6771,9,17,Online,1,35,G,3130,1944,Noord-Brabant,1
531,0,61,1139,149,0,Online,0,86,C,2311,511,Noord-Holland,0
532,1,30,2337,38,0,Online,1,0,B,2273,799,Noord-Brabant,0
533,0,40,6766,91,9,Online,1,75,D,2144,1958,Zuid-Holland,1
534,1,52,2936,28,12,Online,1,28,G,1889,1899,Friesland,0
535,0,50,3688,55,0,Online,1,47,D,3453,1683,Noord-Holland,1
536,1,35,2495,52,11,Online,1,2,B,1751,836,Zuid-Holland,0
537,1,49,3194,42,0,Online,0,47,C,2915,1227,Noord-Holland,1
538,1,40,2332,12,0,Online,1,31,G,2659,1164,Noord-Brabant,1
539,1,26,1114,32,0,Online,1,40,G,2762,404,Limburg,1
540,1,37,3836,47,17,Online,1,48,G,2326,1137,Zuid-Holland,0
541,0,40,5972,24,0,Phone,0,15,C,1930,1851,Zeeland,1
542,1,42,4650,23,9,Online,1,31,G,2396,1261,Gelderland,0
543,1,49,2008,11,5,Phone,0,33,G,2662,1660,Gelderland,0
544,0,61,4183,81,0,Online,1,29,C,1980,1414,Zuid-Holland,1
545,1,63,5376,7,29,Online,1,28,D,2041,88,Zuid-Holland,0
546,0,53,12051,95,13,Phone,0,188,E,2272,939,Noord-Brabant,0
547,1,52,1624,77,22,Online,0,91,C,3001,314,Groningen,0
548,1,46,4104,100,0,Online,1,30,G,2737,1911,Gelderland,1
549,1,43,2512,82,25,Online,1,37,D,2983,1594,Zuid-Holland,1
550,1,46,5545,61,33,Online,1,38,C,1693,462,Gelderland,0
551,0,39,5134,4,10,Online,1,10,E,2431,1121,Noord-Holland,1
552,0,50,3557,96,0,Online,1,80,D,767,1291,Overijssel,0
553,1,41,5556,98,0,Phone,0,28,B,1202,1094,Noord-Holland,0
554,0,29,3251,37,0,Online,1,82,G,3261,1501,Noord-Brabant,1
555,1,71,4627,10,27,Online,1,38,B,3224,658,Noord-Holland,0
556,1,69,6781,174,0,Online,1,46,C,1790,696,Friesland,0
557,0,47,6233,68,0,Phone,0,37,F,2237,582,Friesland,1
558,0,49,6427,89,17,Online,1,33,C,1638,706,Zuid-Holland,0
559,1,55,4190,7,0,Online,0,40,G,2515,1398,Noord-Brabant,1
560,1,57,5287,86,11,Online,1,43,C,1731,641,Utrecht,0
561,0,54,5099,54,0,Online,1,148,G,1863,1995,Gelderland,1
562,1,78,5097,43,2,Phone,0,17,C,2557,1086,Gelderland,0
563,1,43,2296,97,22,Online,1,26,D,2595,1440,Noord-Holland,1
564,1,53,5255,8,1,Online,1,29,F,2951,2305,Noord-Brabant,1
565,0,42,10743,36,19,Online,1,30,C,2355,1260,Noord-Holland,0
566,1,42,3218,85,28,Online,1,99,G,2169,1839,Noord-Brabant,0
567,1,48,6640,67,0,Online,1,20,E,2550,1941,Gelderland,0
568,1,44,3402,40,0,Online,1,40,G,1781,1680,Noord-Brabant,1
569,0,37,2021,54,24,Phone,0,11,D,2559,1247,Utrecht,0
570,0,63,5525,130,0,Phone,0,38,G,2625,2121,Gelderland,0
571,1,63,6476,134,0,Online,1,38,F,1871,948,Noord-Holland,0
572,1,36,6313,27,24,Online,1,50,E,2138,512,Overijssel,0
573,0,38,7882,46,0,Online,1,38,G,2943,2545,Limburg,1
574,1,53,2391,60,0,Online,1,28,C,2137,1463,Zuid-Holland,1
575,0,46,5304,70,0,Online,1,6,B,1726,567,Noord-Holland,0
576,0,49,7383,89,0,Online,1,146,F,1566,1494,Gelderland,0
577,0,25,2703,17,5,Online,1,48,C,2078,1401,Noord-Brabant,1
578,0,48,9090,121,0,Online,1,38,B,2019,500,Friesland,0
579,1,42,3077,56,18,Online,1,27,C,1923,1753,Zuid-Holland,1
580,1,71,2066,45,0,Online,1,8,A,2225,345,Friesland,1
581,1,34,4888,29,0,Phone,0,44,D,2215,609,Gelderland,0
582,0,63,6893,52,10,Online,1,112,G,3085,1487,Noord-Brabant,0
583,1,43,4228,91,7,Online,1,51,C,3117,1641,Gelderland,0
584,0,35,4470,28,0,Online,1,41,F,1732,1256,Zuid-Holland,1
585,0,71,3292,180,0,Online,1,4,A,1969,792,Noord-Brabant,0
586,0,56,1830,63,27,Online,1,48,C,2166,1069,Friesland,0
587,0,68,1131,25,0,Online,1,63,D,1386,1385,Groningen,1
588,1,53,4023,1,26,Online,1,45,D,2481,926,Drenthe,1
589,1,39,3534,2,7,Online,1,49,G,2660,1500,Limburg,1
590,1,41,5802,101,33,Online,1,113,F,1472,1093,Noord-Holland,0
591,1,71,3515,170,30,Online,1,84,E,3348,1506,Noord-Holland,0
592,1,36,2515,84,32,Online,0,26,C,1796,1323,Noord-Brabant,0
593,0,40,19674,2,0,Online,1,11,D,2667,858,Zuid-Holland,1
594,1,53,3062,84,6,Online,1,21,G,2188,1270,Gelderland,1
595,0,35,2316,74,15,Online,1,13,D,2721,1529,Gelderland,0
596,1,71,3627,139,7,Online,1,47,B,1289,1177,Noord-Holland,0
597,1,58,8519,128,10,Online,1,35,F,2448,1267,Gelderland,0
598,1,26,4848,2,19,Phone,1,112,C,2313,1228,Noord-Holland,1
599,1,29,3257,45,0,Online,1,26,D,3161,1308,Gelderland,1
600,0,27,2150,42,0,Online,1,22,E,2791,811,Utrecht,1
601,0,51,1618,61,14,Online,1,30,F,3116,362,Gelderland,0
602,0,56,8490,138,0,Online,1,23,C,1920,893,Noord-Brabant,1
603,0,42,8712,20,6,Online,1,15,B,3067,1265,Noord-Brabant,0
604,1,34,3349,76,0,Online,1,33,G,1756,1373,Gelderland,1
605,0,47,5502,3,21,Online,1,16,B,1983,894,Noord-Holland,0
606,0,60,5485,11,5,Online,1,75,G,2394,1059,Utrecht,0
607,1,46,3251,33,9,Online,1,42,E,1605,1566,Zuid-Holland,0
608,0,30,5571,1,0,Online,1,105,E,2366,1576,Zuid-Holland,1
609,1,36,3853,19,26,Online,1,23,D,1915,936,Limburg,1
610,0,73,5809,109,20,Online,1,36,E,2171,1437,Noord-Brabant,1
611,0,49,6403,104,4,Online,1,29,E,2184,861,Zuid-Holland,1
612,1,37,2758,76,26,Online,1,43,D,1922,1007,Noord-Holland,0
613,0,39,9879,39,0,Online,1,57,D,1858,1467,Zuid-Holland,1
614,0,47,5258,65,11,Online,0,132,G,3028,1325,Utrecht,1
615,1,62,6590,67,8,Online,0,31,G,2441,2130,Overijssel,1
616,0,49,2286,70,7,Online,1,55,G,1722,1290,Noord-Holland,1
617,0,51,7184,13,0,Online,1,31,D,2228,1115,Overijssel,1
618,1,52,3377,130,19,Online,1,32,G,3016,1309,Noord-Holland,1
619,1,30,5356,50,29,Phone,0,13,C,1496,1165,Groningen,0
620,0,52,4745,59,0,Online,1,43,E,2478,1397,Zeeland,1
621,1,49,1626,53,0,Online,0,6,A,1854,560,Overijssel,0
622,0,79,6522,195,0,Phone,0,6,A,2160,454,Noord-Brabant,0
623,1,32,1801,58,3,Phone,0,4,A,1875,0,Gelderland,0
624,1,43,3987,54,5,Online,0,38,C,2158,892,Zuid-Holland,0
625,0,51,2767,105,21,Online,1,49,G,1703,1390,Overijssel,0
626,1,41,4255,84,1,Online,1,30,C,1992,1265,Noord-Holland,0
627,0,42,11398,67,22,Online,0,18,D,1975,1219,Noord-Holland,0
628,1,45,2614,101,11,Online,1,40,G,2222,2395,Noord-Holland,1
629,0,34,5052,1,0,Phone,0,14,E,1715,1148,Zuid-Holland,1
630,1,39,2011,49,0,Online,1,20,E,1875,1081,Zuid-Holland,1
631,1,38,6225,84,0,Online,1,74,B,1619,425,Overijssel,0
632,1,24,6319,3,11,Online,1,11,F,3312,1512,Zuid-Holland,1
633,0,88,7319,90,14,Phone,0,25,C,2678,1055,Noord-Brabant,0
634,1,62,1872,97,10,Online,1,29,E,3594,1426,Zuid-Holland,1
635,1,43,2542,21,3,Online,1,173,E,2758,1769,Gelderland,0
636,1,71,2989,151,7,Online,1,37,G,1882,1862,Utrecht,1
637,0,71,2314,39,0,Online,1,8,B,2243,732,Noord-Holland,1
638,1,56,12599,64,0,Online,1,45,D,2826,1209,Noord-Holland,0
639,0,38,5676,7,6,Phone,0,15,D,2467,1455,Utrecht,0
640,0,29,4716,44,0,Online,1,7,A,1972,559,Gelderland,1
641,1,58,3966,109,0,Online,0,2,C,2564,1377,Groningen,1
642,0,67,7120,171,3,Online,1,8,A,1490,491,Zuid-Holland,0
643,1,48,1480,119,0,Online,1,5,C,2208,1483,Gelderland,1
644,1,65,10270,15,0,Online,1,60,E,2941,1809,Zuid-Holland,1
645,0,56,5892,76,22,Online,1,186,D,1450,1298,Zuid-Holland,0
646,0,49,2558,25,0,Online,0,71,F,2201,1507,Gelderland,1
647,0,58,2218,22,2,Online,1,17,B,1941,1243,Noord-Brabant,0
648,1,44,4193,6,12,Online,1,41,E,2804,1500,Overijssel,1
649,1,41,2119,27,10,Online,0,49,E,2682,1353,Noord-Holland,0
650,1,57,4256,98,15,Online,1,35,B,1892,1168,Overijssel,0
651,0,37,4614,69,0,Online,1,121,E,2474,1023,Zuid-Holland,1
652,1,66,3434,69,7,Phone,0,12,E,3171,1241,Limburg,0
653,1,44,4506,49,1,Online,1,12,C,1046,817,Zuid-Holland,0
654,0,73,18016,99,15,Online,1,41,G,2976,2299,Noord-Brabant,1
655,0,36,10067,36,28,Online,1,28,G,1869,963,Zuid-Holland,1
656,1,66,4649,173,0,Online,1,62,C,2447,1101,Zuid-Holland,1
657,1,51,6557,6,1,Online,1,10,E,1824,1167,Noord-Holland,1
658,0,42,5973,35,11,Online,1,22,C,2211,1071,Noord-Brabant,1
659,0,36,3487,53,7,Online,1,13,G,1995,626,Limburg,0
660,1,53,7295,30,0,Online,1,29,C,1406,1225,Utrecht,1
661,1,38,3059,2,0,Online,1,93,G,3723,1487,Utrecht,1
662,1,55,6648,148,32,Online,1,8,B,2322,744,Noord-Brabant,0
663,1,43,3854,1,2,Online,1,61,D,1838,987,Noord-Brabant,0
664,0,61,4127,54,16,Online,1,27,G,1670,2623,Zuid-Holland,0
665,0,35,5253,29,5,Phone,0,19,C,1960,1055,Noord-Brabant,0
666,1,42,12202,32,21,Online,1,2,B,24810,294,Zuid-Holland,0
667,1,63,10364,55,15,Online,1,1,A,2349,0,Noord-Brabant,0
668,0,69,5229,109,3,Online,1,19,C,2580,1255,Noord-Holland,1
669,0,44,11638,19,0,Online,1,66,F,2825,1602,Gelderland,1
670,1,22,4860,11,5,Online,1,89,D,3000,1247,Zuid-Holland,1
671,0,36,6756,15,0,Online,1,11,E,1856,997,Zuid-Holland,1
672,1,50,4738,120,7,Online,1,28,C,2853,1079,Noord-Holland,0
673,0,104,6666,40,0,Phone,0,31,G,4154,1710,Zuid-Holland,1
674,0,39,4664,63,1,Online,1,43,E,1678,1409,Noord-Brabant,0
675,1,38,3037,39,27,Online,0,20,B,2394,689,Limburg,1
676,1,34,2219,77,29,Online,1,9,C,1399,1170,Noord-Brabant,0
677,0,51,6825,30,2,Online,1,19,F,2538,326,Noord-Holland,0
678,1,31,7035,9,27,Online,1,28,G,3423,1291,Overijssel,1
679,0,67,2512,35,0,Online,0,33,E,3009,701,Gelderland,1
680,1,34,3671,2,26,Online,1,85,B,1565,816,Noord-Brabant,1
681,0,40,10301,53,0,Online,1,34,D,1217,1918,Zuid-Holland,0
682,0,38,13976,71,0,Phone,1,99,G,2617,1495,Limburg,0
683,1,61,4355,149,0,Online,1,41,E,2710,1123,Noord-Brabant,0
684,0,44,3393,85,0,Online,1,44,C,1874,980,Gelderland,0
685,1,50,4641,65,27,Online,1,46,E,1112,1365,Noord-Holland,0
686,0,46,16095,77,15,Phone,0,16,B,2795,1293,Overijssel,0
687,1,57,5702,33,0,Online,1,42,C,2056,619,Gelderland,0
688,0,44,5098,27,18,Online,1,85,C,2413,445,Zuid-Holland,0
689,1,70,3183,75,0,Online,1,92,E,1439,838,Zuid-Holland,0
690,0,35,5314,51,0,Online,1,72,B,2662,721,Zuid-Holland,1
691,1,58,5770,136,24,Online,1,25,G,3058,1486,Noord-Holland,0
692,0,50,2568,116,0,Online,1,28,E,2269,1426,Utrecht,1
693,0,41,6134,33,0,Online,1,11,F,2335,1590,Noord-Brabant,1
694,1,35,4534,59,0,Online,1,29,G,2524,2226,Flevoland,1
695,0,76,4118,35,0,Phone,1,8,B,1819,1205,Zuid-Holland,1
696,0,39,1893,65,4,Online,1,43,E,2341,1110,Limburg,0
697,0,53,5454,139,0,Phone,0,42,E,2279,1849,Limburg,0
698,1,46,1780,55,10,Online,1,47,F,1934,1618,Zeeland,1
699,0,41,3217,97,0,Online,1,37,E,1832,1440,Noord-Holland,0
700,1,60,2954,108,0,Online,1,82,C,2491,1382,Noord-Brabant,1
701,0,66,4900,9,4,Online,1,43,E,1657,1582,Gelderland,1
702,1,54,8195,123,0,Online,1,72,G,1222,2336,Friesland,1
703,1,59,3649,87,0,Online,1,14,G,2596,681,Zuid-Holland,1
704,0,43,6347,65,0,Phone,0,33,F,2488,1489,Gelderland,0
705,0,40,8143,102,11,Online,1,172,F,2519,1397,Noord-Brabant,0
706,0,42,5851,39,2,Online,0,27,B,2126,914,Zuid-Holland,0
707,0,43,6089,68,0,Online,1,87,C,2317,1498,Groningen,1
708,1,29,5194,31,18,Online,1,49,D,1523,1607,Zuid-Holland,1
709,0,39,4202,52,35,Online,0,47,D,2311,1310,Noord-Holland,0
710,1,83,3647,24,0,Phone,0,44,D,2155,1763,Noord-Holland,1
711,1,42,5782,108,12,Phone,0,44,F,2086,1671,Utrecht,0
712,1,65,5830,43,0,Online,1,182,E,2253,2037,Noord-Holland,1
713,1,34,4697,31,26,Online,1,42,F,2344,2327,Noord-Holland,0
714,0,49,3041,46,4,Phone,0,33,C,2490,1137,Overijssel,0
715,0,97,6894,223,26,Phone,0,46,G,2422,1840,Gelderland,1
716,0,35,5133,25,0,Online,1,85,D,3289,1228,Overijssel,1
717,0,45,8105,17,0,Online,1,20,D,3099,1215,Limburg,0
718,0,44,3849,34,0,Online,1,61,D,2048,545,Noord-Brabant,1
719,1,51,2881,39,0,Phone,0,53,F,2749,1399,Zuid-Holland,0
720,0,36,3807,58,0,Phone,1,45,D,1498,1083,Gelderland,0
721,1,47,3947,39,0,Online,1,44,C,2343,1190,Zuid-Holland,1
722,0,35,2734,56,5,Online,1,10,C,1833,524,Noord-Brabant,0
723,1,31,6208,21,0,Online,1,28,E,1985,1467,Noord-Holland,1
724,0,35,3968,49,0,Online,1,7,B,2146,985,Drenthe,1
725,0,39,4226,22,7,Online,1,33,B,1304,787,Drenthe,0
726,1,40,4067,94,13,Online,1,5,B,1593,779,Noord-Brabant,0
727,0,40,7891,68,0,Online,1,15,E,2785,631,Zuid-Holland,1
728,0,47,4736,30,0,Phone,0,22,D,1328,764,Utrecht,0
729,0,58,4179,121,4,Online,1,24,F,2671,1378,Noord-Brabant,1
730,1,32,6982,54,0,Online,1,23,D,2919,916,Zuid-Holland,1
731,1,30,2070,38,28,Online,0,15,D,2011,1746,Friesland,1
732,0,52,7226,44,0,Online,1,41,G,3804,1651,Gelderland,1
733,0,52,3755,106,0,Online,1,49,D,2813,1367,Zuid-Holland,1
734,1,32,5878,29,5,Online,1,13,E,1963,1357,Noord-Holland,0
735,1,51,2677,28,0,Phone,0,39,C,1424,740,Noord-Holland,0
736,1,90,3261,50,4,Phone,0,75,B,1481,1168,Gelderland,0
737,0,49,2636,36,2,Online,0,13,B,1676,911,Noord-Holland,0
738,1,44,5655,59,9,Online,1,26,D,1993,1654,Zuid-Holland,0
739,1,41,4013,31,0,Online,0,89,E,2448,1358,Noord-Brabant,1
740,1,43,3813,64,0,Phone,0,51,E,2476,714,Zuid-Holland,1
741,0,52,6307,84,12,Online,1,42,D,2428,1039,Gelderland,1
742,0,70,5273,186,0,Phone,0,60,G,2785,1641,Noord-Holland,0
743,0,41,4439,101,0,Online,0,18,B,1853,1043,Noord-Brabant,0
744,0,36,5046,12,0,Online,1,32,B,1482,944,Drenthe,0
745,1,40,5542,3,5,Online,1,18,E,2885,1761,Noord-Brabant,1
746,0,43,3480,15,30,Online,1,5,B,2312,693,Zuid-Holland,0
747,0,43,4145,32,16,Phone,0,17,F,3281,1047,Noord-Brabant,0
748,1,26,3365,6,0,Phone,1,140,C,1848,1848,Noord-Holland,1
